,amt,category,merchant,merch_long,merch_lat,state,gender,new_unix,is_fraud
1141806,692.96,8,79,-96.423909,46.697151,23,0,1587407080,1
1142275,794.2,12,454,-98.629845,38.687383,16,0,1587416933,1
1142295,748.8,8,448,-98.413803,37.57166,16,0,1587417430,1
1142346,317.96,4,336,-95.543042,46.819953000000005,23,0,1587418687,1
1142376,470.34,0,288,-96.102296,46.808561,23,0,1587419323,1
1142377,967.43,11,105,-96.623496,45.997135,23,0,1587419332,1
1142439,402.39,0,151,-96.66881,47.293084,23,0,1587420607,1
1142477,983.05,12,545,-97.111999,46.356637,23,0,1587421219,1
1142540,1068.08,11,604,-96.386077,46.280539000000005,23,0,1587422556,1
1142550,9.82,13,184,-97.378239,47.499787,23,0,1587422770,1
1142572,280.21,4,194,-79.884457,27.949518,9,1,1587423439,1
1142575,983.32,12,627,-98.133943,38.820028,16,0,1587423512,1
1142707,13.2,3,291,-99.537652,37.677194,16,0,1587429010,1
1142719,17.2,2,548,-99.222211,38.39762,16,0,1587429638,1
1142724,306.8,4,395,-81.168072,28.989648,9,1,1587429865,1
1142938,294.5,4,94,-98.930488,38.592726,16,0,1587437267,1
1145307,990.09,12,545,-81.37015699999999,28.384001,9,1,1587503280,1
1145377,758.26,12,467,-99.544955,38.161011,16,0,1587505019,1
1145439,1064.15,11,337,-99.245255,39.047553,16,0,1587506438,1
1145524,132.42,1,49,-99.060953,37.554136,16,0,1587508120,1
1145572,1118.46,11,31,-81.091976,27.603365000000004,9,1,1587509466,1
1145590,913.22,11,594,-98.649013,38.939341,16,0,1587509806,1
1147152,301.61,4,395,-92.514333,45.624616,23,0,1587600626,1
1147169,8.89,2,399,-93.699361,45.746187,23,0,1587601846,1
1147177,795.65,12,545,-118.66506,47.019181,47,0,1587602257,1
1147250,739.33,12,575,-118.519753,46.022892,47,0,1587607237,1
1147884,19.32,7,39,-119.736173,47.060508,47,0,1587644848,1
1148680,970.97,12,349,-93.370337,44.072396000000005,23,0,1587679710,1
1148747,20.04,10,655,-92.697851,44.990191,23,0,1587682788,1
1148766,308.55,4,73,-82.581705,32.813642,40,1,1587684121,1
1148839,278.37,4,316,-92.535707,45.717252,23,0,1587688753,1
1148859,112.9,1,283,-118.79058,45.56994,47,0,1587690511,1
1148864,11.4,3,589,-82.322025,34.059068,40,1,1587690807,1
1148917,342.79,4,239,-82.38780799999999,33.507740000000005,40,1,1587693744,1
1149734,374.3,0,28,-94.187151,45.273557,23,0,1587736475,1
1150022,19.89,5,260,-118.164693,45.367824,47,0,1587747885,1
1150401,977.7,11,372,-83.114067,28.202752,9,1,1587762570,1
1150403,127.44,1,278,-118.628679,46.14127,47,0,1587762627,1
1150407,22.1,5,180,-119.686218,45.538563,47,0,1587762747,1
1150409,815.65,12,640,-92.392986,45.187686,23,0,1587762852,1
1150480,847.15,8,434,-81.147406,34.231718,40,1,1587765608,1
1150519,8.0,9,70,-93.505543,44.134322,23,0,1587766985,1
1150552,124.02,1,314,-81.526661,34.048294,40,1,1587768086,1
1150610,323.13,4,572,-89.682255,40.825587,14,0,1587770218,1
1150657,305.17,4,336,-82.70819399999999,27.263539,9,1,1587773846,1
1150769,336.51,4,494,-83.646249,27.594584,9,1,1587780619,1
1150808,350.87,4,25,-81.544383,33.874152,40,1,1587782853,1
1150935,7.9,2,153,-82.915728,27.039969,9,1,1587789519,1
1152262,302.59,4,73,-81.99838000000001,27.896723,9,1,1587850316,1
1152273,1084.02,11,282,-82.74840400000001,27.890786,9,1,1587850537,1
1152282,330.62,4,494,-82.343953,33.613831,40,1,1587850769,1
1152287,312.01,4,87,-81.603324,33.794676,40,1,1587851094,1
1152303,954.23,11,13,-82.393614,27.186279,9,1,1587851497,1
1152359,762.54,8,269,-89.02725699999999,41.285532,14,0,1587853292,1
1152360,978.42,11,503,-82.493002,28.45498,9,1,1587853313,1
1152606,21.23,2,47,-100.506202,32.68851,43,0,1587864247,1
1152607,280.8,4,308,-88.933013,40.814013,14,0,1587864253,1
1152702,305.16,4,352,-88.144224,41.255754,14,0,1587867719,1
1152737,270.54,4,427,-89.697066,41.78811,14,0,1587869084,1
1153924,285.71,4,239,-89.463192,40.552318,14,0,1587911700,1
1154822,842.42,12,429,-100.601072,33.436386,43,0,1587934842,1
1154949,975.85,8,108,-88.923968,40.378471000000005,14,0,1587938445,1
1154956,791.58,11,392,-100.186992,32.58212,43,0,1587938638,1
1154969,1151.24,11,237,-99.21122,33.350066,43,0,1587939061,1
1154983,864.48,8,149,-100.941019,33.015242,43,0,1587939457,1
1157944,1144.45,11,421,-100.866181,33.023855,43,0,1588021764,1
1158025,958.27,11,70,-100.25718,32.935541,43,0,1588023792,1
1158166,1116.14,11,687,-99.462673,34.007951,43,0,1588026974,1
1158319,320.24,4,345,-85.86904100000001,34.961498,1,0,1588031623,1
1158434,685.42,12,484,-77.889747,40.570449,38,0,1588036001,1
1158500,832.31,9,592,-77.444737,41.368025,38,0,1588038428,1
1158567,277.82,4,563,-86.79959699999999,34.031062,1,0,1588040909,1
1158581,946.77,12,67,-76.906475,39.856107,38,0,1588041287,1
1158788,8.77,2,208,-78.195037,40.648184,38,0,1588048974,1
1160454,9.09,13,633,-77.059579,40.770262,38,0,1588094466,1
1161108,335.2,4,86,-95.466957,43.779263,12,1,1588109798,1
1161136,461.19,0,151,-78.83753,40.816216,38,0,1588110315,1
1161162,22.83,5,690,-77.564448,40.35225,38,0,1588110818,1
1161177,124.45,1,314,-85.946845,35.705373,1,0,1588111088,1
1161208,436.86,0,125,-87.399524,34.710668,1,0,1588111818,1
1161254,22.71,7,455,-77.565324,41.286514,38,0,1588112929,1
1161300,741.95,12,310,-77.72412800000001,40.699965,38,0,1588113812,1
1161338,900.86,11,8,-94.205883,42.985016,12,1,1588114730,1
1161342,987.32,12,640,-86.079589,35.046881,1,0,1588114790,1
1161428,318.74,4,29,-93.801043,43.505949,12,1,1588121405,1
1161449,324.0,4,645,-95.756982,42.44727,12,1,1588122709,1
1161467,339.18,4,241,-77.552921,40.460179,38,0,1588124135,1
1161521,353.87,4,308,-77.22055,41.048656,38,0,1588127619,1
1162335,789.77,8,301,-95.464885,43.732781,12,1,1588178285,1
1162748,549.34,0,567,-77.527034,39.699138,38,0,1588196674,1
1162777,19.08,10,477,-78.797889,39.803992,38,0,1588198064,1
1162791,977.3,11,367,-95.779684,43.554528000000005,12,1,1588198556,1
1162797,931.33,12,480,-86.52777900000001,35.67615,1,0,1588198731,1
1162825,105.25,1,509,-86.39585699999999,35.574047,1,0,1588199622,1
1162844,121.15,1,370,-78.12638000000001,40.435621000000005,38,0,1588200378,1
1162854,1009.39,11,571,-86.131132,34.625489,1,0,1588201009,1
1162861,297.4,4,194,-87.214063,34.480621,1,0,1588201109,1
1162892,286.2,4,678,-91.846133,39.019433,24,1,1588202896,1
1162920,326.24,4,442,-103.08537,39.097303,5,1,1588204473,1
1162948,286.62,4,563,-91.605984,39.00411,24,1,1588205752,1
1162993,334.48,4,194,-103.346269,40.332561,5,1,1588208931,1
1163024,280.99,4,494,-90.715591,40.379767,24,1,1588210813,1
1163909,813.13,11,510,-101.794974,40.47907,5,1,1588259386,1
1164144,772.98,8,383,-102.9418,39.461653000000005,5,1,1588268916,1
1164451,328.47,4,146,-101.739221,39.343529,5,1,1588281989,1
1164507,1124.32,11,8,-101.639318,40.422377,5,1,1588284194,1
1164559,48.15,10,453,-102.048147,40.51903,5,1,1588286418,1
1164564,8.22,9,247,-91.879848,39.39776,24,1,1588286675,1
1164577,891.32,12,400,-90.324844,38.615908000000005,24,1,1588287295,1
1164600,706.52,12,610,-96.684958,44.498895000000005,23,0,1588288343,1
1164621,304.32,4,550,-73.585308,42.006779,34,0,1588289251,1
1164627,19.08,2,47,-102.045472,39.086592,5,1,1588289446,1
1164647,784.09,9,110,-97.1258,43.666337,23,0,1588290303,1
1164703,11.26,2,183,-74.71684499999999,40.588816,34,0,1588292730,1
1164716,10.14,2,55,-91.590025,38.922426,24,1,1588293792,1
1164752,10.13,2,522,-91.158477,39.956727,24,1,1588295511,1
1164755,338.41,4,308,-102.737609,38.913077,5,1,1588295638,1
1164803,7.32,3,120,-74.460838,41.066884,34,0,1588298935,1
1164805,370.45,4,146,-97.074166,44.253493,23,0,1588298998,1
1164817,950.57,12,659,-95.929,44.044031,23,0,1588299754,1
1164859,15.63,2,332,-73.078063,40.766389,34,0,1588301995,1
1166172,806.06,8,661,-91.94994,39.916659,24,1,1588367661,1
1166176,1042.19,11,31,-103.16589,39.312693,5,1,1588367758,1
1166178,935.84,12,284,-102.510721,39.730049,5,1,1588367937,1
1166198,745.75,12,22,-101.718811,38.875671,5,1,1588368727,1
1166209,246.28,6,279,-90.688611,39.262506,24,1,1588368959,1
1166271,933.06,12,17,-91.040574,39.236973,24,1,1588371613,1
1166279,805.96,8,121,-90.374036,40.01427,24,1,1588371816,1
1166318,877.08,12,409,-74.056139,40.77022,34,0,1588373229,1
1166321,864.19,12,483,-74.477209,40.369915,34,0,1588373306,1
1166387,704.22,12,141,-95.468481,43.581327,23,0,1588377103,1
1166396,290.45,4,428,-79.568952,40.488101,38,0,1588377564,1
1166477,717.73,9,136,-96.043329,44.340455,23,0,1588382042,1
1166483,287.5,4,308,-74.940812,40.661869,34,0,1588382493,1
1166543,11.03,2,605,-79.550813,40.06998,38,0,1588386604,1
1166550,800.59,11,487,-96.358348,43.905397,23,0,1588386847,1
1166565,255.44,4,563,-73.92064599999999,41.606748,34,0,1588387806,1
1166677,283.24,4,308,-80.940147,39.894188,38,0,1588396279,1
1167025,284.16,4,336,-74.280385,41.846303000000006,34,0,1588415550,1
1167805,881.14,12,403,-83.958381,36.87067,42,0,1588445906,1
1167863,964.32,11,649,-85.114249,35.329166,42,0,1588447708,1
1167996,387.41,0,294,-85.204163,36.74239,42,0,1588453341,1
1168057,19.55,7,228,-96.830111,42.544044,23,0,1588455424,1
1168072,906.28,11,616,-81.049155,41.327823,38,0,1588456080,1
1168084,8.48,9,583,-84.326112,36.2102,42,0,1588456593,1
1168136,962.43,11,8,-83.604327,37.055676,42,0,1588459114,1
1168147,248.5,6,435,-96.392809,44.436143,23,0,1588459450,1
1168152,8.52,9,384,-74.155152,41.609185,34,0,1588459559,1
1168154,137.44,1,378,-96.801332,43.56382,23,0,1588459657,1
1168157,1070.44,12,252,-83.859365,35.287496999999995,42,0,1588459672,1
1168165,18.76,10,296,-83.733018,35.738449,42,0,1588459922,1
1168169,279.34,4,196,-85.307908,35.665486,42,0,1588459981,1
1168175,1129.57,11,616,-79.90610699999999,41.545102,38,0,1588460104,1
1168236,9.49,2,55,-80.41808,40.546528,38,0,1588462349,1
1168249,829.06,8,206,-95.778941,33.478228,36,0,1588462898,1
1168287,904.86,11,372,-95.986489,33.125376,36,0,1588464600,1
1168293,12.19,3,584,-80.00954499999999,41.202454,38,0,1588465028,1
1168301,374.57,4,336,-96.107314,33.465032,36,0,1588465257,1
1168381,8.93,2,508,-97.338309,33.082608,36,0,1588468299,1
1168389,314.01,4,678,-85.43514,35.761266,42,0,1588468625,1
1168403,985.65,11,487,-96.403969,33.482012,36,0,1588469313,1
1168453,325.31,4,12,-116.145457,34.351385,4,1,1588471073,1
1168456,338.66,4,394,-79.766853,40.802384,38,0,1588471111,1
1168468,514.17,0,567,-95.945133,28.875478,43,0,1588471399,1
1168479,282.13,4,87,-80.786387,40.188411,38,0,1588471817,1
1168499,296.85,4,194,-71.578705,43.124626,19,1,1588472796,1
1168526,10.33,3,530,-80.11053199999999,40.230111,38,0,1588473766,1
1168530,11.88,2,522,-71.60336,42.136508,19,1,1588473916,1
1168839,917.37,12,403,-96.221373,32.923014,36,0,1588486870,1
1168990,287.08,4,352,-115.464876,34.590151,4,1,1588493379,1
1170190,20.79,10,525,-83.983923,36.318596,42,0,1588530988,1
1170336,939.52,11,372,-79.84518800000001,39.831991,38,0,1588534832,1
1170505,859.89,8,351,-84.228819,36.865302,42,0,1588539657,1
1170519,302.24,4,196,-117.095446,34.53538,4,1,1588539911,1
1170532,781.13,8,65,-115.39313,34.122485,4,1,1588540346,1
1170540,869.5,11,557,-80.801743,40.091877,38,0,1588540532,1
1170579,824.02,8,661,-80.914952,40.724829,38,0,1588541571,1
1170647,19.0,5,123,-95.304001,30.713512,43,0,1588543389,1
1170689,948.82,11,238,-80.69547800000001,41.483578,38,0,1588544298,1
1170740,235.94,6,456,-96.050444,34.803281,36,0,1588545415,1
1170750,796.47,8,303,-117.035442,34.415768,4,1,1588545563,1
1170775,812.59,12,33,-80.305288,41.507054,38,0,1588546233,1
1170780,18.24,10,408,-116.50039,34.204609000000005,4,1,1588546413,1
1170786,20.67,5,493,-96.247243,34.711239,36,0,1588546538,1
1170844,10.8,3,324,-96.769223,33.840222999999995,36,0,1588548403,1
1170890,290.48,4,146,-116.74517,33.028699,4,1,1588549999,1
1171071,294.64,4,217,-71.195534,43.643654,19,1,1588556095,1
1171085,11.47,2,559,-96.45128,33.348516,36,0,1588556460,1
1171093,937.93,11,372,-95.083919,30.414017,43,0,1588556702,1
1171122,791.96,8,59,-70.544399,42.303979,19,1,1588558134,1
1171170,10.69,2,691,-117.262196,34.546278,4,1,1588559711,1
1173042,627.95,8,245,-116.452351,34.559702,4,1,1588612773,1
1173656,761.35,12,480,-71.268589,43.669789,19,1,1588626339,1
1173703,770.13,11,392,-71.214388,42.547703000000006,19,1,1588627402,1
1173709,1012.43,12,627,-95.434323,33.957757,36,0,1588627491,1
1173736,811.06,8,36,-70.26222,41.948021,19,1,1588628093,1
1173751,867.54,12,127,-117.3329,32.883123,4,1,1588628537,1
1173758,22.67,7,546,-96.817521,33.503847,36,0,1588628728,1
1173785,270.64,4,239,-116.115567,34.565877,4,1,1588629591,1
1173798,108.12,1,128,-71.289335,42.055257,19,1,1588629782,1
1173823,19.83,7,651,-96.731524,34.077416,36,0,1588630354,1
1173844,800.25,12,491,-71.080495,42.272981,19,1,1588630985,1
1173920,893.57,11,443,-116.047865,34.19192,4,1,1588632865,1
1173945,324.8,4,316,-83.118488,32.863581,10,1,1588633273,1
1174016,276.52,4,428,-82.521877,42.669838,22,1,1588636098,1
1174032,278.29,4,563,-74.422526,39.817104,34,0,1588636923,1
1174110,8.83,2,24,-81.926839,32.823932,10,1,1588639791,1
1174146,9.48,2,365,-81.985928,43.486218,22,1,1588641319,1
1174166,298.8,4,270,-73.34965,39.834301,34,0,1588642044,1
1174236,257.51,4,241,-82.776505,33.785744,10,1,1588644525,1
1174286,9.0,2,43,-82.677044,42.735163,22,1,1588646782,1
1176217,849.88,12,341,-73.50256800000001,39.971384,34,0,1588701148,1
1176369,1132.3,11,502,-74.000875,40.815843,34,0,1588704359,1
1176490,960.87,11,8,-81.699174,43.01161,22,1,1588707796,1
1176687,791.02,8,245,-73.025419,39.884229,34,0,1588712779,1
1176752,915.63,11,6,-73.09096600000001,40.983540000000005,34,0,1588714078,1
1176806,809.08,11,616,-81.783999,33.418931,10,1,1588715173,1
1176824,979.39,11,486,-73.365581,40.431549,34,0,1588715539,1
1176874,19.92,10,312,-83.014666,42.434445,22,1,1588716904,1
1176885,876.79,12,42,-83.289573,43.38701,22,1,1588717059,1
1176964,1122.4,11,105,-82.93794,42.227291,22,1,1588718942,1
1177159,779.23,8,514,-106.992859,36.651901,32,1,1588730860,1
1177164,293.11,4,196,-82.835125,43.59526,22,1,1588731324,1
1177172,292.32,4,196,-73.88119300000001,40.325958,34,0,1588731714,1
1177197,320.09,4,550,-105.35983,36.55924,32,1,1588733938,1
1177481,778.53,8,349,-105.118465,36.792792,32,1,1588753292,1
1178405,750.36,8,327,-88.048293,41.639032,14,1,1588799495,1
1178432,1016.17,11,536,-74.698222,41.182382,34,0,1588800723,1
1178439,881.58,12,144,-73.40506500000001,40.596705,34,0,1588801165,1
1178465,20.41,10,371,-82.770121,43.447044,22,1,1588802334,1
1178469,1001.36,11,386,-105.718466,36.327189,32,1,1588802831,1
1178474,1253.93,11,174,-105.604155,35.190482,32,1,1588803117,1
1178477,789.3,12,127,-83.412821,32.694208,10,1,1588803292,1
1178484,736.28,8,245,-88.77959200000001,42.69199,14,1,1588803597,1
1178489,729.29,8,303,-82.427566,32.937928,10,1,1588803983,1
1178498,250.77,6,402,-88.583143,42.94698,14,1,1588804292,1
1178508,1119.81,11,27,-82.789076,34.132416,10,1,1588804745,1
1178524,1079.31,11,174,-82.050064,32.270327,10,1,1588805442,1
1178538,1018.9,11,200,-88.051162,42.691259,14,1,1588805962,1
1178559,293.71,4,572,-106.276084,35.655151000000004,32,1,1588807129,1
1178596,758.52,8,354,-106.467224,36.469967,32,1,1588809240,1
1178604,294.33,4,352,-106.260143,36.479038,32,1,1588809624,1
1178643,352.85,4,29,-88.90133399999999,42.121874,14,1,1588811980,1
1178755,305.05,4,428,-88.68983,42.474616,48,1,1588818588,1
1178767,6.44,2,208,-105.14118,36.618873,32,1,1588819183,1
1179174,291.96,4,359,-88.81740500000001,41.423196,14,1,1588844548,1
1179225,329.56,4,459,-88.001874,42.831426,14,1,1588847766,1
1180117,960.73,11,593,-88.869403,42.270937,14,1,1588885895,1
1180141,1048.75,11,557,-88.351574,43.601165,48,1,1588887073,1
1180155,1018.67,11,346,-88.65352299999999,43.136184,14,1,1588887781,1
1180157,1084.53,12,467,-87.833099,42.206545,48,1,1588887817,1
1180179,740.56,8,688,-105.902958,36.070315,32,1,1588888426,1
1180228,862.69,8,149,-87.823368,41.871877000000005,14,1,1588890228,1
1180230,1141.04,11,200,-106.806181,36.052996,32,1,1588890249,1
1180266,1077.67,11,174,-106.537705,36.6002,32,1,1588891682,1
1180282,6.9,2,208,-88.629147,43.735925,48,1,1588892578,1
1180427,287.2,4,543,-106.529425,31.571305,43,1,1588901250,1
1180642,284.56,4,494,-88.25545,43.573983,48,1,1588914963,1
1180649,309.2,4,270,-105.788941,31.585221,43,1,1588915243,1
1181218,1045.55,11,421,-107.222689,31.929436,43,1,1588943266,1
1181643,427.02,0,152,-87.677963,42.623134,48,1,1588959077,1
1182033,1034.52,11,200,-88.963724,43.525126,48,1,1588974289,1
1182070,10.64,13,292,-87.15445799999999,42.48398,48,1,1588975222,1
1182071,965.86,11,6,-106.56538700000002,30.981643,43,1,1588975254,1
1182098,926.93,12,531,-106.719432,31.684101,43,1,1588976254,1
1182127,1160.93,11,503,-88.921862,42.401219,48,1,1588977397,1
1182225,1026.44,12,277,-84.095702,43.100903,22,0,1588982645,1
1182241,8.66,2,321,-78.508495,42.026696,38,1,1588983651,1
1182304,829.87,8,379,-106.682369,32.671757,43,1,1588986806,1
1182318,14.62,2,243,-107.181624,31.56433,43,1,1588987439,1
1182326,392.35,4,359,-84.006077,42.905325,22,0,1588987774,1
1182900,972.58,12,67,-89.73363,30.443868,25,1,1589022040,1
1183828,808.11,12,141,-89.37583199999999,30.761187,25,1,1589058329,1
1183831,1170.12,11,571,-105.593518,31.152155,43,1,1589058379,1
1183847,51.33,10,422,-89.865316,30.765364,25,1,1589058941,1
1183862,915.85,11,193,-106.522525,32.287471999999994,43,1,1589059279,1
1183874,51.0,10,684,-89.724137,30.581022,25,1,1589059828,1
1183883,739.17,8,354,-122.492202,37.727243,4,1,1589060065,1
1183906,1125.43,11,557,-106.195846,31.381532,43,1,1589060901,1
1183910,259.5,6,420,-123.365017,38.141809,4,1,1589061102,1
1183917,875.02,11,209,-78.827901,41.837285,38,1,1589061172,1
1183933,1016.08,11,200,-122.517537,38.198889,4,1,1589061700,1
1183937,17.13,7,112,-82.859049,41.809604,22,0,1589061801,1
1183955,789.46,12,627,-90.460142,29.927154,25,1,1589062424,1
1183971,912.26,11,31,-88.89880500000001,30.266569,25,1,1589062892,1
1183985,1100.62,11,6,-121.540268,38.255476,4,1,1589063503,1
1184001,895.02,12,480,-88.993913,30.304467,25,1,1589064172,1
1184085,759.9,12,545,-83.40614000000001,43.067411,22,0,1589067908,1
1184139,349.61,4,94,-90.128023,30.166543,25,1,1589070015,1
1184182,8.42,2,153,-79.34522700000001,33.95701,40,1,1589071435,1
1184206,315.09,4,442,-78.57910799999999,41.234863,38,1,1589072218,1
1184241,118.22,1,334,-82.910967,42.884957,22,0,1589073280,1
1184244,8.29,9,250,-83.31636800000001,42.053531,22,0,1589073360,1
1184251,803.43,11,630,-82.377677,42.480758,22,0,1589073894,1
1184266,260.56,4,394,-78.668987,42.021272,38,1,1589074822,1
1184294,18.04,2,518,-89.103656,30.193885,25,1,1589075873,1
1184297,326.53,4,459,-80.987959,32.94397,40,1,1589075969,1
1184326,734.72,12,42,-84.112779,41.201285,22,0,1589077156,1
1184373,971.53,11,571,-83.525989,42.346136,22,0,1589078867,1
1184591,293.48,4,147,-90.46799,29.855393,25,1,1589087864,1
1184759,286.56,4,447,-80.591762,32.729415,40,1,1589094872,1
1185362,1043.58,11,616,-89.723799,30.755784,25,1,1589116735,1
1185926,17.99,7,126,-82.951309,42.440892,22,0,1589131082,1
1186387,1147.75,11,487,-122.948331,37.802318,4,1,1589144503,1
1186413,16.61,7,234,-83.599462,42.768787,22,0,1589145154,1
1186419,235.66,6,461,-84.122394,42.07345,22,0,1589145252,1
1186435,47.91,10,44,-90.017551,29.307097,25,1,1589145732,1
1186464,1167.35,11,282,-123.174893,38.368976,4,1,1589146414,1
1186470,18.31,5,690,-84.157735,41.87344,22,0,1589146587,1
1186492,811.53,12,656,-79.890793,40.898226,38,1,1589147062,1
1186499,7.25,9,554,-121.480562,38.291072,4,1,1589147294,1
1186544,7.24,9,618,-79.220835,32.679301,40,1,1589148495,1
1186548,19.68,7,26,-82.579619,42.550841,22,0,1589148644,1
1186562,743.93,8,535,-79.209061,41.294861,38,1,1589148930,1
1186575,967.36,11,174,-90.541808,29.556669,25,1,1589149180,1
1186581,1038.8,11,347,-90.532663,30.322737,25,1,1589149296,1
1186594,884.75,12,491,-121.455509,39.109194,4,1,1589149874,1
1186634,18.81,5,624,-83.876076,42.490376,22,0,1589150888,1
1186637,5.29,7,424,-89.826975,29.875603,25,1,1589151033,1
1186642,1036.79,11,536,-123.051334,38.722296,4,1,1589151104,1
1186647,8.24,9,83,-80.12588199999999,42.05873,38,1,1589151315,1
1186654,980.43,11,486,-122.502367,37.784536,4,1,1589151560,1
1186663,301.64,4,459,-100.127252,38.409815,16,1,1589151935,1
1186733,772.08,12,267,-96.174436,31.877464,43,0,1589154169,1
1186741,713.56,8,342,-81.009455,32.478256,40,1,1589154518,1
1186742,840.01,8,349,-96.499067,31.509537,43,0,1589154573,1
1186754,301.55,4,20,-79.42318900000001,33.949366,40,1,1589155019,1
1186804,6.47,2,399,-76.68211099999999,40.874775,38,1,1589156971,1
1186843,1046.12,8,475,-80.747108,33.529913,40,1,1589158013,1
1186986,315.37,4,328,-75.453924,40.890778000000005,38,1,1589162791,1
1187040,666.26,9,583,-97.514864,32.661829,43,0,1589164749,1
1187056,268.23,4,459,-75.295578,41.828457,38,1,1589165218,1
1187079,10.32,2,272,-94.196137,41.381108000000005,12,1,1589165963,1
1187313,305.13,4,428,-80.925892,33.615526,40,1,1589174282,1
1187491,287.55,4,645,-75.379971,40.913513,38,1,1589180040,1
1189665,742.96,8,36,-92.678112,41.142443,12,1,1589232215,1
1189673,872.6,8,405,-98.501982,37.866027,16,1,1589232499,1
1189697,18.88,10,477,-96.800904,31.805894,43,0,1589233073,1
1189731,320.99,4,352,-99.614551,38.449115,16,1,1589233915,1
1189753,145.21,1,170,-93.748656,42.369062,12,1,1589234535,1
1189759,845.67,11,555,-79.45481099999999,33.430218,40,1,1589234690,1
1189762,849.25,8,65,-76.279689,41.685687,38,1,1589234744,1
1189779,821.98,8,416,-99.330776,38.262584,16,1,1589234959,1
1189781,313.6,4,678,-94.018897,42.110907,12,1,1589234990,1
1189833,850.6,8,79,-98.686579,38.433044,16,1,1589236149,1
1189868,689.79,12,462,-98.472191,37.16506,16,1,1589236891,1
1190005,12.56,2,518,-98.080061,30.622776,43,0,1589240760,1
1190140,330.2,4,468,-94.187766,42.539432,12,1,1589245053,1
1190170,7.04,2,605,-93.911922,42.225296,12,1,1589246071,1
1190224,339.86,4,359,-96.377626,32.141678000000006,43,0,1589248028,1
1191380,1021.72,11,282,-75.838801,42.449166,38,1,1589287042,1
1191851,21.46,10,449,-96.487926,32.429526,43,0,1589297496,1
1191912,771.49,8,149,-98.493143,28.889928,43,0,1589298855,1
1192762,1134.9,12,277,-98.415667,29.156773,43,0,1589318546,1
1192869,924.62,12,22,-75.51809200000001,41.592007,38,1,1589321335,1
1192882,660.36,12,601,-94.233205,42.054589,12,1,1589321474,1
1192885,422.35,0,116,-92.70171,41.396124,12,1,1589321527,1
1192888,19.12,10,30,-96.69607,33.029036,43,0,1589321550,1
1192892,930.44,8,300,-76.266736,40.823566,38,1,1589321602,1
1192936,267.54,4,533,-93.176481,41.341584000000005,12,1,1589322508,1
1192946,968.9,11,487,-98.46457,37.301422,16,1,1589322720,1
1192955,19.91,10,23,-96.574505,32.075575,43,0,1589322915,1
1192956,1051.89,11,282,-98.70821,37.24106,16,1,1589322993,1
1192967,1108.02,11,555,-99.430178,37.225054,16,1,1589323161,1
1192974,937.55,11,504,-92.97898,41.757957,12,1,1589323248,1
1192993,919.8,12,409,-74.904474,40.800402000000005,38,1,1589323638,1
1193029,750.53,8,351,-85.66337800000001,32.77159,1,1,1589325157,1
1193148,896.39,8,79,-85.941289,32.198214,1,1,1589333451,1
1193194,8.84,2,208,-85.430818,31.872532,1,1,1589336072,1
1193504,326.23,4,570,-98.418856,30.49302,43,0,1589359902,1
1193580,291.14,4,468,-97.139679,29.842042,43,0,1589365322,1
1193717,964.71,12,429,-98.043653,30.38728,43,0,1589372098,1
1194377,569.44,0,376,-85.540872,31.928472,1,1,1589403807,1
1194391,1129.4,11,105,-98.50739,30.385085,43,0,1589404309,1
1194407,1175.82,11,174,-85.587907,32.359092,1,1,1589405069,1
1194414,946.33,11,105,-84.891141,33.553033,1,1,1589405392,1
1194475,1095.97,11,616,-86.00507900000001,32.131279,1,1,1589408107,1
1194489,983.46,11,238,-97.067615,30.744505,43,0,1589408808,1
1194497,425.0,0,115,-98.554921,29.713191,43,0,1589409186,1
1194507,916.31,11,421,-85.089241,32.976015999999994,1,1,1589409757,1
1194539,290.67,4,217,-86.526294,32.141508,1,1,1589411110,1
1194554,290.71,4,543,-86.310038,33.372101,1,1,1589412220,1
1194589,289.46,4,86,-85.920355,40.96556,15,0,1589413769,1
1194626,269.96,4,442,-85.986099,41.395308,15,0,1589416298,1
1194666,303.77,4,428,-87.375058,42.168401,15,0,1589418989,1
1194944,9.38,2,381,-85.88629300000001,40.696553,15,0,1589437513,1
1195355,876.91,11,193,-85.842196,32.149248,1,1,1589461060,1
1196072,1074.14,11,630,-86.308299,32.07502,1,1,1589491193,1
1196210,1276.77,11,347,-86.972444,42.174728,15,0,1589496829,1
1196950,278.62,4,316,-86.855429,41.416493,15,0,1589539997,1
1197894,880.28,8,65,-86.63623299999999,41.30217,15,0,1589577656,1
1197898,848.37,11,238,-85.775364,40.531528,15,0,1589577877,1
1197905,1055.81,11,367,-86.88362099999999,42.248078,15,0,1589578204,1
1197931,1044.58,11,487,-85.865454,40.989387,15,0,1589579169,1
1198159,312.03,4,130,-100.221648,32.421664,43,0,1589589236,1
1198185,965.54,12,409,-77.94913199999999,41.510577000000005,38,0,1589590936,1
1198201,717.17,8,142,-78.943443,40.877952,38,0,1589591892,1
1199666,832.03,8,349,-99.502366,31.435958000000003,43,0,1589659931,1
1199749,763.71,8,177,-99.755871,31.52947,43,0,1589663001,1
1199765,952.66,11,193,-98.68722,32.036362,43,0,1589663701,1
1199788,19.13,7,76,-78.04899499999999,40.532924,38,0,1589664908,1
1199830,10.96,13,419,-100.121892,32.606722,43,0,1589666215,1
